"metadata.cue_track28_isrc",2
"metadata.dynamic range (dr)",29
"metadata.tool version",69
"metadata.grouping",4975
"metadata.tbp",278
"metadata.Last-Save-Date",13831
"metadata.url_publisher",19091
"metadata.tcd",16
"metadata.compatible_brands",3931
"metadata.discogs_label_link",15
"metadata.vendor_id",22
"metadata.tcm",252
"metadata.cue_track12_artist",5
"metadata.cue_track12_isrc",42
"metadata.lasttimestamp",2
"metadata.tcmp",6
"metadata.totaldatarate",72
"metadata.raw",6
"metadata.http://www.youtube.com/watch?v\",9
"metadata.gnid",2
"metadata.encoding settings",2
"metadata.junq",35
"metadata.mater",1
"metadata.vbr peak",2
"language.rawScore",931272
"metadata.discogs_label",9
"metadata.icms",4
"metadata.patches",103689
"metadata.cue_track21_isrc",15
"metadata.cue_track24_isrc",2
"metadata.private/totalbitrate",5
"metadata.violas",1
"metadata.url_artist",2285
"metadata.saxophone",1
"metadata.quodlibet::replaygain_reference_loudness",4
"metadata.album dynamic range",411
"metadata.dumper",2
"metadata.itunsmpb",1628
"metadata.accurateripresult",155
"metadata.sort_artist",29
"metadata.acoustid_fingerprint",4510
"metadata.general_remark",1
"metadata.minor_version",2007
"metadata.cue_track05_genre",1
"metadata.totaltracks",10995
"metadata.encodersettings",101
"metadata.server",1
"metadata.loopend",102
"metadata.origtime",73
"metadata.itunescompilation",4
"metadata.comment itunsmpb",3
"metadata.rip by",1
"metadata.percussion",1
"metadata.discogs_release_month",11
"metadata.tpe2",46
"metadata.source",2831
"metadata.tpe4",23
"metadata.acoustic guitar",1
"metadata.ean",1
"metadata.ieng",75
"metadata.wm/wmadrcpeakreference",1
"metadata.xmpDM:compilation",3578
"metadata.beatsalgorithm",1
"metadata.mixartist",18
"metadata.mp3gain_undo",39
"metadata.Creation-Date",13831
"metadata.contentrating",1
"metadata.pmedia",27
"metadata.youtube.com",1
"metadata.last.fm",1
"metadata.xmpDM:albumArtist",32796
"metadata.cue_track25_isrc",2
"metadata.origintype",17
"metadata.discogs_country",53
"metadata.fbpm",1
"metadata.cue_track07_genre",1
"metadata.album-sort",31
"metadata.ripping tool",122
"metadata.isvbr",38
"metadata.sourceid",2573
"metadata.gracenotefileid",79
"metadata.cue_track08_artist",5
"metadata.musicbrainz_discid",463
"metadata.cue_track17_artist",2
"metadata.dc:creator",312090
"metadata.Content-Type",1017177
"metadata.copyright",55136
"metadata.accurateripoffset",5
"metadata.extend",13
"metadata.history",6
"metadata.contentgroup",253
"metadata.tit1",113
"metadata.tit3",116
"metadata.tke",45
"metadata.gain",1
"metadata.id3v2_priv.",1
"metadata.labelno",578
"metadata.cue_track15_isrc",39
"metadata.cue_track01_isrc",58
"metadata.musicbrainz artist id",29
"metadata.end",5
"metadata.trck",1
"metadata.peak level (r128)",29
"metadata.tiff:ImageLength",13831
"metadata.xmpDM:audioSampleRate",812574
"metadata.handler_name",70
"metadata.50dbf5a2-f864-5c17-be00-c36dfd3df7b4",240
"metadata.bpm (beats per minute)",54
"metadata.cue_track03_genre",1
"metadata.cue_track11_isrc",42
"metadata.cue_track28_artist",2
"metadata.featured",2
"metadata.file type",29
"metadata.discogs_artist_link",15
"metadata.language",8014
"metadata.wwwaudiosource",34
"metadata.engineer",562
"metadata.iaar",2
"metadata.albummoods",1
"metadata.tp4",13
"metadata.tcdo",1
"metadata.cue_track05_isrc",54
"metadata.tipl",14
"metadata.timesignaturealgorithm",1
"metadata.cue_track08_isrc",50
"metadata.event",64
"metadata.originalyear",1981
"metadata.string arranger",1
"metadata.cue_track04_genre",1
"metadata.videosize",2
"metadata.cue_track06_artist",6
"metadata.rip",1
"metadata.uploader",116
