"metadata.Exif IFD0:Sensing Method",18
"metadata.Unknown tag (0x8825)",1
"metadata.Face Name",261
"metadata.Epoch",46394
"metadata.Exif SubIFD:Lens Specification",144435
"metadata.Audio",3560
"metadata.Unknown tag (0x2120)",24
"metadata.Teleconverter Model",1136
"metadata.Exif SubIFD:Unknown tag (0x4002)",1
"metadata.Exif SubIFD:Unknown tag (0x8888)",61
"metadata.Unknown tag (0x0292)",2
"metadata.Unknown tag (0x20b1)",198
"metadata.Unknown tag (0x3012)",888
"metadata.Unknown tag (0x032b)",307
"nfsw.classification.neutral",11576825
"metadata.Unknown tag (0xc614)",64
"metadata.Object Data Preview Data",89
"metadata.Exif IFD0:Unknown tag (0x0223)",11115
"language.rawScore",78425734
"metadata.Exif SubIFD:Unknown tag (0x4003)",1
"metadata.Exif SubIFD:Spatial Frequency Response",464
"metadata.Unknown tag (0xc612)",2
"metadata.Unknown tag (0x032d)",307
"metadata.Exif SubIFD:Unknown tag (0x8889)",2059
"metadata.Unknown tag (0x0293)",2
"metadata.Unknown tag (0xf05a)",7
"metadata.XYZ values",343069
"metadata.Unknown tag (0x3013)",888
"metadata.Unknown tag (0xc24f)",1
"metadata.Unknown tag (0x032c)",307
"metadata.Unknown tag (0xc613)",2
"metadata.Spot Halftone",15
"metadata.Interoperability:Color Space",19
"metadata.Exif IFD0:Unknown tag (0x0224)",10634
"metadata.Unknown tag (0x2077)",367
"metadata.Unknown tag (0xc3bd)",1
"metadata.Unknown tag (0x5103)",36
"metadata.Unknown tag (0x4b303331)",52
"metadata.Auto Portrait Framing",6609
"metadata.Unknown tag (0xc392)",1
"metadata.Unknown tag (0x1409)",2622
"metadata.World Time",8228
"metadata.Unknown tag (0x001c)",1301
"metadata.Unknown tag (0x0646)",31
"metadata.Unknown tag (0xc42c)",4
"metadata.Unknown tag (0x6302)",5
"metadata.Exif IFD0:Unknown tag (0x0221)",11119
"metadata.Color Mode",18386
"metadata.Unknown tag (0x4038)",18
"metadata.Unknown tag (0xc1f1)",1
"metadata.User Profile",1
"metadata.Unknown tag (0xc3bc)",1
"metadata.Unknown tag (0x2076)",368
